player_name,game_id,saison,league,gameday,venue,team,team_table_position,opponent,opponent_table_position,result,player_position,goal_minute,goal_score,goal_type,goal_added_time,added_time
Lionel Messi,3148385,2018,Copa del Rey,Viertelfinale,H,FC Barcelona,,FC Sevilla,,6:1,RA,90,6:1,Linksschuss,0,2
Lionel Messi,3080782,2018,LaLiga,22,H,FC Barcelona,1,FC Valencia,7,2:2,RA,39,1:2,Elfmeter,0,0
Lionel Messi,3080782,2018,LaLiga,22,H,FC Barcelona,1,FC Valencia,7,2:2,RA,64,2:2,Linksschuss,0,0
Lionel Messi,3080802,2018,LaLiga,24,H,FC Barcelona,1,Real Valladolid,15,1:0,RA,43,1:0,Elfmeter,0,0
Lionel Messi,3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,26,1:1,Linksschuss,0,0
Lionel Messi,3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,67,2:2,Rechtsschuss,0,0
Lionel Messi,3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,85,2:3,Linksschuss,0,0
Lionel Messi,3080835,2018,LaLiga,27,H,FC Barcelona,1,Rayo Vallecano,19,3:1,RA,51,2:1,Elfmeter,0,0
Lionel Messi,3135810,2018,UEFA Champions League,Achtelfinale,H,FC Barcelona,,Olympique Lyon,,5:1,RA,18,1:0,Elfmeter,0,0
Lionel Messi,3135810,2018,UEFA Champions League,Achtelfinale,H,FC Barcelona,,Olympique Lyon,,5:1,RA,78,3:1,Rechtsschuss,0,0
Lionel Messi,3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,18,0:1,Direkter Freistoß,0,0
Lionel Messi,3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,45,0:2,Linksschuss,0,2
Lionel Messi,3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,85,1:4,Linksschuss,0,0
Lionel Messi,3080853,2018,LaLiga,29,H,FC Barcelona,1,Espanyol Barcelona,13,2:0,RA,71,1:0,Direkter Freistoß,0,0
Lionel Messi,3080853,2018,LaLiga,29,H,FC Barcelona,1,Espanyol Barcelona,13,2:0,RA,89,2:0,Linksschuss,0,0
Lionel Messi,3080868,2018,LaLiga,30,A,FC Barcelona,1,FC Villarreal,17,4:4,RA,90,4:3,Direkter Freistoß,0,0
Lionel Messi,3080877,2018,LaLiga,31,H,FC Barcelona,1,Atlético Madrid,2,2:0,HS,87,2:0,Linksschuss,0,0
Lionel Messi,3167768,2018,UEFA Champions League,Viertelfinale,H,FC Barcelona,,Manchester United,,3:0,RA,16,1:0,Linksschuss,0,0
Lionel Messi,3167768,2018,UEFA Champions League,Viertelfinale,H,FC Barcelona,,Manchester United,,3:0,RA,20,2:0,Rechtsschuss,0,0
Lionel Messi,3081092,2018,LaLiga,35,H,FC Barcelona,1,UD Levante,15,1:0,RA,62,1:0,Linksschuss,0,0
Lionel Messi,3177022,2018,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Liverpool,,3:0,RA,75,2:0,Linksschuss,0,0
Lionel Messi,3177022,2018,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Liverpool,,3:0,RA,82,3:0,Direkter Freistoß,0,0
Lionel Messi,3081128,2018,LaLiga,38,A,FC Barcelona,1,SD Eibar,12,2:2,MS,31,1:1,Linksschuss,0,0
Lionel Messi,3081128,2018,LaLiga,38,A,FC Barcelona,1,SD Eibar,12,2:2,MS,32,1:2,Linksschuss,0,0
Lionel Messi,3162692,2018,Copa del Rey,Finale,H,FC Barcelona,,FC Valencia,,1:2,MS,73,1:2,Linksschuss,0,0
Lionel Messi,3208703,2019,LaLiga,8,H,FC Barcelona,5,FC Sevilla,4,4:0,RA,78,4:0,Direkter Freistoß,0,0
Lionel Messi,3208716,2019,LaLiga,9,A,FC Barcelona,2,SD Eibar,14,3:0,RA,58,0:2,Linksschuss,0,0
Lionel Messi,3252197,2019,UEFA Champions League,Gruppenphase,A,FC Barcelona,,SK Slavia Prag,,2:1,RA,3,0:1,Linksschuss,0,0
Lionel Messi,3208744,2019,LaLiga,11,H,FC Barcelona,2,Real Valladolid,8,5:1,RA,34,3:1,Direkter Freistoß,0,0
Lionel Messi,3208744,2019,LaLiga,11,H,FC Barcelona,2,Real Valladolid,8,5:1,RA,75,4:1,Linksschuss,0,0
Lionel Messi,3208756,2019,LaLiga,12,A,FC Barcelona,1,UD Levante,11,3:1,RA,38,0:1,Elfmeter,0,0
Lionel Messi,3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,23,1:0,Elfmeter,0,0
Lionel Messi,3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,45,2:1,Direkter Freistoß,0,1
Lionel Messi,3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,48,3:1,Direkter Freistoß,0,0
Lionel Messi,3252228,2019,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Borussia Dortmund,,3:1,RA,33,2:0,Linksschuss,0,0
Lionel Messi,3208784,2019,LaLiga,15,A,FC Barcelona,1,Atlético Madrid,4,1:0,RA,86,0:1,Linksschuss,0,0
Lionel Messi,3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,17,2:0,Linksschuss,0,0
Lionel Messi,3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,41,3:1,Linksschuss,0,0
Lionel Messi,3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,83,5:2,Linksschuss,0,0
Lionel Messi,3208812,2019,LaLiga,18,H,FC Barcelona,1,Deportivo Alavés,14,4:1,RA,69,3:1,Linksschuss,0,0
Lionel Messi,3280660,2019,Supercopa,Halbfinale,H,FC Barcelona,,Atlético Madrid,,2:3,RA,51,1:1,Rechtsschuss,0,0
Lionel Messi,3208833,2019,LaLiga,20,H,FC Barcelona,1,FC Granada,10,1:0,MS,76,1:0,Rechtsschuss,0,0
Lionel Messi,3310294,2019,Copa del Rey,Achtelfinale,H,FC Barcelona,,CD Leganés,,5:0,RA,59,3:0,Linksschuss,0,0
Lionel Messi,3310294,2019,Copa del Rey,Achtelfinale,H,FC Barcelona,,CD Leganés,,5:0,RA,89,5:0,Linksschuss,0,0
Lionel Messi,3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,14,1:0,Linksschuss,0,0
Lionel Messi,3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,37,2:0,Linksschuss,0,0
Lionel Messi,3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,40,3:0,Linksschuss,0,0
Lionel Messi,3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,87,4:0,Linksschuss,0,0
Lionel Messi,3209999,2019,LaLiga,27,H,FC Barcelona,2,Real Sociedad San Sebastián,4,1:0,MS,81,1:0,Elfmeter,0,0
Lionel Messi,3210021,2019,LaLiga,28,A,FC Barcelona,1,RCD Mallorca,18,4:0,RA,90,0:4,Rechtsschuss,0,3
Lionel Messi,3210036,2019,LaLiga,29,H,FC Barcelona,1,CD Leganés,19,2:0,RA,69,2:0,Elfmeter,0,0
Lionel Messi,3210094,2019,LaLiga,33,H,FC Barcelona,2,Atlético Madrid,3,2:2,HS,50,2:1,Elfmeter,0,0
Lionel Messi,3210134,2019,LaLiga,37,H,FC Barcelona,2,CA Osasuna,11,1:2,RA,62,1:1,Direkter Freistoß,0,0
Lionel Messi,3208633,2019,LaLiga,38,A,FC Barcelona,2,Deportivo Alavés,16,5:0,RA,34,0:2,Linksschuss,0,0
Lionel Messi,3208633,2019,LaLiga,38,A,FC Barcelona,2,Deportivo Alavés,16,5:0,RA,75,0:5,Linksschuss,0,0
Lionel Messi,3291942,2019,UEFA Champions League,Achtelfinale,H,FC Barcelona,,SSC Napoli,,3:1,HS,23,2:0,Linksschuss,0,0
Lionel Messi,3431926,2020,LaLiga,3,H,FC Barcelona,1,FC Villarreal,6,4:0,MS,35,3:0,Elfmeter,0,0
Lionel Messi,3461723,2020,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Ferencvárosi TC,,5:1,MS,27,1:0,Elfmeter,0,0
Lionel Messi,3461746,2020,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Juventus Turin,,2:0,MS,90,0:2,Elfmeter,0,1
Lionel Messi,3461761,2020,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Dynamo Kyiv,,2:1,RA,5,1:0,Elfmeter,0,0
Lionel Messi,3450991,2020,LaLiga,9,H,FC Barcelona,6,Real Betis Sevilla,8,5:2,MS,61,3:1,Elfmeter,0,0
Lionel Messi,3450991,2020,LaLiga,9,H,FC Barcelona,6,Real Betis Sevilla,8,5:2,MS,82,4:2,Linksschuss,0,0
Lionel Messi,3451010,2020,LaLiga,11,H,FC Barcelona,5,CA Osasuna,14,4:0,RA,73,4:0,Linksschuss,0,0
Lionel Messi,3451030,2020,LaLiga,13,H,FC Barcelona,5,UD Levante,17,1:0,MS,76,1:0,Linksschuss,0,0
Lionel Messi,3451042,2020,LaLiga,14,H,FC Barcelona,4,FC Valencia,14,2:2,MS,45,1:1,Kopfball,0,4
Lionel Messi,3451057,2020,LaLiga,15,A,FC Barcelona,5,Real Valladolid,18,3:0,OM,65,0:3,Linksschuss,0,0
Lionel Messi,3431914,2020,LaLiga,2,A,FC Barcelona,1,Athletic Bilbao,18,3:2,MS,38,1:2,Linksschuss,0,0
Lionel Messi,3431914,2020,LaLiga,2,A,FC Barcelona,1,Athletic Bilbao,18,3:2,MS,62,1:3,Linksschuss,0,0
Lionel Messi,3451084,2020,LaLiga,18,A,FC Barcelona,3,FC Granada,7,4:0,MS,35,0:2,Linksschuss,0,0
Lionel Messi,3451084,2020,LaLiga,18,A,FC Barcelona,3,FC Granada,7,4:0,MS,42,0:3,Direkter Freistoß,0,0
Lionel Messi,3508601,2020,Copa del Rey,Achtelfinale,A,FC Barcelona,,Rayo Vallecano,,2:1,MS,69,1:1,Linksschuss,0,0
Lionel Messi,3451110,2020,LaLiga,21,H,FC Barcelona,3,Athletic Bilbao,11,2:1,MS,20,1:0,Direkter Freistoß,0,0
Lionel Messi,3451135,2020,LaLiga,22,A,FC Barcelona,3,Real Betis Sevilla,7,3:2,MS,59,1:1,Linksschuss,0,0
Lionel Messi,3451146,2020,LaLiga,23,H,FC Barcelona,3,Deportivo Alavés,16,5:1,MS,45,2:0,Linksschuss,0,1
Lionel Messi,3451146,2020,LaLiga,23,H,FC Barcelona,3,Deportivo Alavés,16,5:1,MS,75,4:1,Linksschuss,0,0
Lionel Messi,3496453,2020,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Paris Saint-Germain,,1:4,MS,27,1:0,Elfmeter,0,0
Lionel Messi,3451158,2020,LaLiga,24,H,FC Barcelona,3,FC Cádiz,15,1:1,MS,32,1:0,Elfmeter,0,0
Lionel Messi,3431906,2020,LaLiga,1,H,FC Barcelona,3,FC Elche,17,3:0,MS,48,1:0,Linksschuss,0,0
Lionel Messi,3431906,2020,LaLiga,1,H,FC Barcelona,3,FC Elche,17,3:0,MS,68,2:0,Linksschuss,0,0
Lionel Messi,3451182,2020,LaLiga,25,A,FC Barcelona,4,FC Sevilla,3,2:0,MS,85,0:2,Rechtsschuss,0,0
Lionel Messi,3496461,2020,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Paris Saint-Germain,,1:1,HS,37,1:1,Distanzschuss,0,0
Lionel Messi,3451205,2020,LaLiga,27,H,FC Barcelona,2,SD Huesca ,20,4:1,HS,13,1:0,Linksschuss,0,0
Lionel Messi,3451205,2020,LaLiga,27,H,FC Barcelona,2,SD Huesca ,20,4:1,HS,90,4:1,Linksschuss,0,0
Lionel Messi,3451379,2020,LaLiga,28,A,FC Barcelona,2,Real Sociedad San Sebastián,5,6:1,HS,56,0:4,Linksschuss,0,0
Lionel Messi,3451379,2020,LaLiga,28,A,FC Barcelona,2,Real Sociedad San Sebastián,5,6:1,HS,89,1:6,Linksschuss,0,0
Lionel Messi,3531491,2020,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,4:0,MS,68,0:3,Linksschuss,0,0
Lionel Messi,3531491,2020,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,4:0,MS,72,0:4,Linksschuss,0,0
Lionel Messi,3451405,2020,LaLiga,31,H,FC Barcelona,3,FC Getafe,15,5:2,MS,8,1:0,Linksschuss,0,0
Lionel Messi,3451405,2020,LaLiga,31,H,FC Barcelona,3,FC Getafe,15,5:2,MS,33,3:1,Linksschuss,0,0
Lionel Messi,3451426,2020,LaLiga,33,H,FC Barcelona,1,FC Granada,8,1:2,MS,23,1:0,Linksschuss,0,0
Lionel Messi,3451441,2020,LaLiga,34,A,FC Barcelona,3,FC Valencia,14,3:2,MS,57,1:1,Linksschuss,0,0
Lionel Messi,3451441,2020,LaLiga,34,A,FC Barcelona,3,FC Valencia,14,3:2,MS,69,1:3,Direkter Freistoß,0,0
Lionel Messi,3451459,2020,LaLiga,36,A,FC Barcelona,3,UD Levante,14,3:3,HS,25,0:1,Linksschuss,0,0
Lionel Messi,3451466,2020,LaLiga,37,H,FC Barcelona,3,Celta Vigo,8,1:2,HS,28,1:0,Kopfball,0,0
Lionel Messi,3651061,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Manchester City,,2:0,RA,74,2:0,Linksschuss,0,0
Lionel Messi,3651078,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,RB Leipzig,,3:2,RA,67,2:2,Linksschuss,0,0
Lionel Messi,3651078,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,RB Leipzig,,3:2,RA,74,3:2,Elfmeter,0,0
Lionel Messi,3589206,2021,Ligue 1,14,H,FC Paris Saint-Germain,1,FC Nantes,9,3:1,RA,87,3:1,Linksschuss,0,0
Lionel Messi,3651125,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,FC Brügge,,4:1,MS,38,3:0,Linksschuss,0,0
Lionel Messi,3651125,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,FC Brügge,,4:1,MS,76,4:1,Elfmeter,0,0
Lionel Messi,3589360,2021,Ligue 1,23,A,FC Paris Saint-Germain,1,LOSC Lille,11,5:1,MS,38,1:3,Linksschuss,0,0
Lionel Messi,3589477,2021,Ligue 1,30,H,FC Paris Saint-Germain,1,FC Lorient,16,5:1,RA,73,4:1,Linksschuss,0,0
Lionel Messi,3589557,2021,Ligue 1,34,H,FC Paris Saint-Germain,1,RC Lens,7,1:1,RA,68,1:0,Linksschuss,0,0
Lionel Messi,3589585,2021,Ligue 1,37,A,FC Paris Saint-Germain,1,Montpellier HSC,13,4:0,MS,6,0:1,Linksschuss,0,0
Lionel Messi,3589585,2021,Ligue 1,37,A,FC Paris Saint-Germain,1,Montpellier HSC,13,4:0,MS,20,0:2,Linksschuss,0,0
Lionel Messi,3813957,2022,Trophée des Champions,Finale,H,FC Paris Saint-Germain,,FC Nantes,,4:0,MS,22,1:0,Rechtsschuss,0,0
Lionel Messi,3839729,2022,Ligue 1,1,A,FC Paris Saint-Germain,1,Clermont Foot 63,8,5:0,MS,80,0:4,Linksschuss,0,0
Lionel Messi,3839729,2022,Ligue 1,1,A,FC Paris Saint-Germain,1,Clermont Foot 63,8,5:0,MS,86,0:5,Linksschuss,0,0
Lionel Messi,3839819,2022,Ligue 1,3,A,FC Paris Saint-Germain,1,LOSC Lille,3,7:1,RA,27,0:2,Rechtsschuss,0,0
Lionel Messi,3913724,2022,UEFA Champions League,Gruppenphase,A,FC Paris Saint-Germain,,Maccabi Haifa,,3:1,RA,37,1:1,Linksschuss,0,0
Lionel Messi,3840033,2022,Ligue 1,8,A,FC Paris Saint-Germain,1,Olympique Lyon,5,1:0,RA,5,0:1,Linksschuss,0,0
Lionel Messi,3840044,2022,Ligue 1,9,H,FC Paris Saint-Germain,1,OGC Nizza,13,2:1,OM,28,1:0,Direkter Freistoß,0,0
Lionel Messi,3913727,2022,UEFA Champions League,Gruppenphase,A,FC Paris Saint-Germain,,Benfica Lissabon,,1:1,RA,22,0:1,Linksschuss,0,0
Lionel Messi,3840069,2022,Ligue 1,12,A,FC Paris Saint-Germain,1,AC Ajaccio,18,3:0,MS,78,0:2,Linksschuss,0,0
Lionel Messi,3913740,2022,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Maccabi Haifa,,7:2,HS,19,1:0,Linksschuss,0,0
Lionel Messi,3913740,2022,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Maccabi Haifa,,7:2,HS,45,4:1,Linksschuss,0,0
Lionel Messi,3840084,2022,Ligue 1,13,H,FC Paris Saint-Germain,1,ESTAC Troyes,11,4:3,RA,55,2:2,Linksschuss,0,0
Lionel Messi,3840135,2022,Ligue 1,18,H,FC Paris Saint-Germain,1,Angers SCO,20,2:0,OM,72,2:0,Rechtsschuss,0,0
Lionel Messi,3840163,2022,Ligue 1,21,A,FC Paris Saint-Germain,1,Montpellier HSC,14,3:1,HS,72,0:2,Linksschuss,0,0
Lionel Messi,3840174,2022,Ligue 1,22,H,FC Paris Saint-Germain,1,FC Toulouse,12,2:1,HS,58,2:1,Linksschuss,0,0
Lionel Messi,3840192,2022,Ligue 1,24,H,FC Paris Saint-Germain,1,LOSC Lille,5,4:3,MS,90,4:3,Direkter Freistoß,0,5
Lionel Messi,3840207,2022,Ligue 1,25,A,FC Paris Saint-Germain,1,Olympique Marseille,2,3:0,MS,29,0:2,Rechtsschuss,0,0
Lionel Messi,3840212,2022,Ligue 1,26,H,FC Paris Saint-Germain,1,FC Nantes,13,4:2,MS,12,1:0,Linksschuss,0,0
Lionel Messi,3840261,2022,Ligue 1,30,A,FC Paris Saint-Germain,1,OGC Nizza,8,2:0,MS,26,0:1,Linksschuss,0,0
Lionel Messi,3840271,2022,Ligue 1,31,H,FC Paris Saint-Germain,1,RC Lens,2,3:1,MS,40,3:0,Linksschuss,0,0
Lionel Messi,3840442,2022,Ligue 1,37,A,FC Paris Saint-Germain,1,RC Straßburg Alsace,15,1:1,MS,59,0:1,Linksschuss,0,0
Lionel Messi,4085406,2022,Leagues Cup,Gruppenphase,A,Inter Miami CF,,CD Cruz Azul,,2:1,RA,90,1:2,Direkter Freistoß,0,4
Lionel Messi,4085421,2022,Leagues Cup,Gruppenphase,H,Inter Miami CF,,Atlanta United FC,,4:0,RA,8,1:0,Rechtsschuss,0,0
Lionel Messi,4085421,2022,Leagues Cup,Gruppenphase,H,Inter Miami CF,,Atlanta United FC,,4:0,RA,22,2:0,Rechtsschuss,0,0
Lionel Messi,4143913,2022,Leagues Cup,1.Runde,H,Inter Miami CF,,Orlando City SC,,3:1,RA,7,1:0,Linksschuss,0,0
Lionel Messi,4143913,2022,Leagues Cup,1.Runde,H,Inter Miami CF,,Orlando City SC,,3:1,RA,72,3:1,Rechtsschuss,0,0
Lionel Messi,4149871,2022,Leagues Cup,Achtelfinale,A,Inter Miami CF,,FC Dallas,,9:7 n.E.,RA,6,0:1,Linksschuss,0,0
Lionel Messi,4149871,2022,Leagues Cup,Achtelfinale,A,Inter Miami CF,,FC Dallas,,9:7 n.E.,RA,85,4:4,Direkter Freistoß,0,0
Lionel Messi,4155792,2022,Leagues Cup,Viertelfinale,H,Inter Miami CF,,Charlotte FC,,4:0,RA,86,4:0,Linksschuss,0,0
Lionel Messi,4157813,2022,Leagues Cup,Halbfinale,A,Inter Miami CF,,Philadelphia Union,,4:1,RA,20,0:2,Linksschuss,0,0
Lionel Messi,4160855,2022,Leagues Cup,Finale,A,Inter Miami CF,,Nashville SC,,11:10 n.E.,RA,23,0:1,Linksschuss,0,0
Lionel Messi,3996251,2022,Major League Soccer,28,A,Inter Miami CF,14,New York Red Bulls,11,2:0,MS,89,0:2,Linksschuss,0,0
Lionel Messi,4248411,2023,Major League Soccer,1,A,Inter Miami CF,,Los Angeles Galaxy,,1:1,RA,90,1:1,Linksschuss,0,2
Lionel Messi,4248415,2023,Major League Soccer,2,H,Inter Miami CF,,Orlando City SC,,5:0,RA,57,4:0,Brust,0,0
Lionel Messi,4248415,2023,Major League Soccer,2,H,Inter Miami CF,,Orlando City SC,,5:0,RA,62,5:0,Kopfball,0,0
Lionel Messi,4299906,2023,CONCACAF Champions Cup,Achtelfinale,A,Inter Miami CF,,Nashville SC,,2:2,MS,52,2:1,Ohne weitere Angaben,0,0
Lionel Messi,4299907,2023,CONCACAF Champions Cup,Achtelfinale,H,Inter Miami CF,,Nashville SC,,3:1,MS,23,2:0,Linksschuss,0,0
Lionel Messi,4248975,2023,Major League Soccer,7,H,Inter Miami CF,,Colorado Rapids,,2:2,MS,57,1:1,Linksschuss,0,0
Lionel Messi,4248993,2023,Major League Soccer,8,A,Inter Miami CF,,Sporting Kansas City,,3:2,RA,51,1:2,Linksschuss,0,0
Lionel Messi,4249002,2023,Major League Soccer,9,H,Inter Miami CF,,Nashville SC,,3:1,RA,11,1:1,Linksschuss,0,0
Lionel Messi,4249002,2023,Major League Soccer,9,H,Inter Miami CF,,Nashville SC,,3:1,RA,81,3:1,Elfmeter,0,0
Lionel Messi,4249017,2023,Major League Soccer,10,A,Inter Miami CF,,New England Revolution,,4:1,RA,32,1:1,Linksschuss,0,0
Lionel Messi,4249017,2023,Major League Soccer,10,A,Inter Miami CF,,New England Revolution,,4:1,RA,67,1:2,Linksschuss,0,0
Lionel Messi,4249031,2023,Major League Soccer,11,H,Inter Miami CF,,New York Red Bulls,,6:2,RA,50,2:1,Linksschuss,0,0
Lionel Messi,4318356,2023,Major League Soccer,16,H,Inter Miami CF,,Atlanta United FC,,1:3,RA,62,1:2,Linksschuss,0,0
Lionel Messi,4318370,2023,Major League Soccer,17,H,Inter Miami CF,,St. Louis CITY SC,,3:3,RA,25,1:1,Linksschuss,0,0
Lionel Messi,4327796,2023,Major League Soccer,31,H,Inter Miami CF,,Philadelphia Union,,3:1,RA,26,1:1,Rechtsschuss,0,0
Lionel Messi,4327796,2023,Major League Soccer,31,H,Inter Miami CF,,Philadelphia Union,,3:1,RA,30,2:1,Linksschuss,0,0
Lionel Messi,4327844,2023,Major League Soccer,34,H,Inter Miami CF,,Charlotte FC,,1:1,RA,67,1:1,Linksschuss,0,0
Lionel Messi,4327864,2023,Major League Soccer,35,A,Inter Miami CF,,Columbus Crew,,3:2,RA,45,0:1,Linksschuss,0,0
Lionel Messi,4327864,2023,Major League Soccer,35,A,Inter Miami CF,,Columbus Crew,,3:2,RA,45,0:2,Direkter Freistoß,0,5
Lionel Messi,4327893,2023,Major League Soccer,37,H,Inter Miami CF,,New England Revolution,,6:2,RA,78,4:2,Linksschuss,0,0
Lionel Messi,4327893,2023,Major League Soccer,37,H,Inter Miami CF,,New England Revolution,,6:2,RA,81,5:2,Linksschuss,0,0
Lionel Messi,4327893,2023,Major League Soccer,37,H,Inter Miami CF,,New England Revolution,,6:2,RA,89,6:2,Linksschuss,0,0
Lionel Messi,4481947,2023,MLS Cup Playoffs,1.Runde,H,Inter Miami CF,,Atlanta United FC,,2:3,RA,65,2:2,Kopfball,0,0
Christiano Ronaldo,2853688,2002,Liga Portugal,6,H,Sporting Lissabon,12,Moreirense FC,16,3:0,LA,34,2:0,Sololauf,0,0
Christiano Ronaldo,2853688,2002,Liga Portugal,6,H,Sporting Lissabon,12,Moreirense FC,16,3:0,LA,90,3:0,Kopfball,0,5
Christiano Ronaldo,2853704,2002,Liga Portugal,8,A,Sporting Lissabon,5,Boavista Porto FC,10,2:1,,88,1:2,Rechtsschuss,0,0
Christiano Ronaldo,3180366,2002,Taça de Portugal,4.Runde,H,Sporting Lissabon,,CD Estarreja,,4:1,LA,67,3:1,Linksschuss,0,0
Christiano Ronaldo,3180365,2002,Taça de Portugal,5.Runde,H,Sporting Lissabon,,FC Oliveira do Hospital,,8:1,HS,13,3:0,Linksschuss,0,0
Christiano Ronaldo,2454,2003,Premier League,11,H,Manchester United,3,FC Portsmouth,11,3:0,RA,80,2:0,Direkter Freistoß,0,0
Christiano Ronaldo,2286257,2003,FA Cup,5.Runde,H,Manchester United,,Manchester City,,4:2,RA,74,3:0,Rechtsschuss,0,0
Christiano Ronaldo,5943,2003,Premier League,29,H,Manchester United,3,Tottenham Hotspur,10,3:0,RA,89,2:0,Rechtsschuss,0,0
Christiano Ronaldo,6563,2003,Premier League,32,A,Manchester United,3,Birmingham City,6,2:1,RA,60,1:1,Kopfball,0,0
Christiano Ronaldo,7326,2003,Premier League,38,A,Manchester United,3,Aston Villa,5,2:0,RA,4,0:1,Rechtsschuss,0,0
Christiano Ronaldo,2286263,2003,FA Cup,Finale,H,Manchester United,,FC Millwall,,3:0,RA,44,1:0,Kopfball,0,0
Christiano Ronaldo,28417,2004,Premier League,16,H,Manchester United,4,FC Southampton,18,3:0,RA,87,3:0,Rechtsschuss,0,0
Christiano Ronaldo,2266122,2004,FA Cup,3.Runde,A,Manchester United,,Exeter City,,2:0,,9,0:1,Linksschuss,0,0
Christiano Ronaldo,28507,2004,Premier League,24,H,Manchester United,3,Aston Villa,10,3:1,,8,1:0,Rechtsschuss,0,0
Christiano Ronaldo,28509,2004,Premier League,25,A,Manchester United,3,FC Arsenal,2,4:2,RA,54,2:2,Linksschuss,0,0
Christiano Ronaldo,28509,2004,Premier League,25,A,Manchester United,3,FC Arsenal,2,4:2,RA,58,2:3,Abstauber,0,0
Christiano Ronaldo,2266149,2004,FA Cup,5.Runde,A,Manchester United,,FC Everton,,2:0,,58,0:2,Abstauber,0,0
Christiano Ronaldo,2266158,2004,FA Cup,6.Runde,A,Manchester United,,FC Southampton,,4:0,,45,0:2,Linksschuss,0,1
Christiano Ronaldo,28577,2004,Premier League,30,H,Manchester United,2,FC Fulham,16,1:0,,21,1:0,Rechtsschuss,0,0
Christiano Ronaldo,1169028,2004,FA Cup,Halbfinale,A,Manchester United,,Newcastle United,,4:1,RA,76,1:4,Rechtsschuss,0,0
Christiano Ronaldo,43273,2005,UEFA Champions League-Qualifikation,3.Runde,H,Manchester United,,Debreceni VSC,,3:0,,63,3:0,Rechtsschuss,0,0
Christiano Ronaldo,37845,2005,Premier League,11,A,Manchester United,3,FC Middlesbrough,13,4:1,,90,4:1,Kopfball,0,0
Christiano Ronaldo,2365810,2005,EFL Cup,Achtelfinale,H,Manchester United,,West Bromwich Albion,,3:1,RA,12,1:1,Elfmeter,0,0
Christiano Ronaldo,37931,2005,Premier League,20,H,Manchester United,2,Bolton Wanderers,7,4:1,,68,3:1,Rechtsschuss,0,0
Christiano Ronaldo,37931,2005,Premier League,20,H,Manchester United,2,Bolton Wanderers,7,4:1,,90,4:1,Linksschuss,0,0
Christiano Ronaldo,37980,2005,Premier League,25,H,Manchester United,2,FC Fulham,13,4:2,,14,2:0,Direkter Freistoß,0,0
Christiano Ronaldo,37980,2005,Premier League,25,H,Manchester United,2,FC Fulham,13,4:2,,87,4:2,Rechtsschuss,0,0
Christiano Ronaldo,37992,2005,Premier League,26,A,Manchester United,2,FC Portsmouth,19,3:1,RA,38,0:2,Linksschuss,0,0
Christiano Ronaldo,37992,2005,Premier League,26,A,Manchester United,2,FC Portsmouth,19,3:1,RA,45,0:3,Rechtsschuss,0,0
Christiano Ronaldo,948880,2005,EFL Cup,Finale,H,Manchester United,,Wigan Athletic,,4:0,RA,59,3:0,Rechtsschuss,0,0
Christiano Ronaldo,38015,2005,Premier League,28,A,Manchester United,2,Wigan Athletic,9,2:1,,74,1:1,Rechtsschuss,0,0
